geneID	geneSymbol	log2FC	KD.geneSymbol	perturb_id	KD.geneID	KD.geneID_ASO
ENSG00000188807	TMEM201	-0.870025523609064	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000061273	HDAC7	-0.351711308284228	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
CATG00000016371	CATG00000016371.1	1.49261598038986	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000182054	IDH2	-0.507710968118926	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000271334	CTD-2078B5.2	0.8671456377932629	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000174165	ZDHHC24	0.584553058563959	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000161013	MGAT4B	-0.43631970728753405	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000266202	RP1-66C13.4	1.09089042694738	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000107290	SETX	-0.575661279297694	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000178966	RMI1	-0.5818661874099	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000149929	HIRIP3	-0.636946137430933	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000272369	RP11-446N19.1	-0.7976865921975759	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000243449	C4orf48	0.471314084824079	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000204219	TCEA3	0.616629194386032	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106688	SLC1A1	0.757340748955451	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166033	HTRA1	-0.556760922664787	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166173	LARP6	0.46210224568479	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000178301	AQP11	1.0380344127189	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163661	PTX3	0.5665492629879979	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000179862	CITED4	-0.7881297126205731	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000011465	DCN	0.602660321844145	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128294	TPST2	-0.46242673341691504	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000104936	DMPK	0.46971740356996	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000134802	SLC43A3	-0.41832611243919104	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000198373	WWP2	-0.561772051871745	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000168300	PCMTD1	0.525662530332869	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000232859	LYRM9	1.07099385501391	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000144136	SLC20A1	-0.49285843303418303	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000078967	UBE2D4	0.528119904683408	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000187790	FANCM	-0.841485353707558	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000188428	BLOC1S5	-0.543517850455541	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000139209	SLC38A4	0.6156638160211669	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000171174	RBKS	0.983935726666895	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000213551	DNAJC9	-0.529345040088627	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000100319	ZMAT5	-0.5413115836437801	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000067082	KLF6	-0.38890313144055894	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000129173	E2F8	-1.3124344310405702	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000075223	SEMA3C	0.510609872177663	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166394	CYB5R2	-0.370088454098301	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000259040	BLOC1S5-TXNDC5	-0.538308426665753	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000173041	ZNF680	-0.9143737660660369	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000170190	SLC16A5	0.5810314561798411	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000113328	CCNG1	0.552149470301208	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000119812	FAM98A	-0.307752153492997	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000176692	FOXC2	-0.714994630605778	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000077044	DGKD	-0.7687965149133041	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000069275	NUCKS1	-0.5857228918977441	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000076248	UNG	-0.526260363988835	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000139641	ESYT1	-0.32994846944658	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136141	LRCH1	-0.62073355343505	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000123136	DDX39A	-0.500352595118822	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164949	GEM	-0.480859561842477	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106460	TMEM106B	0.484779311345705	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000136490	LIMD2	-0.5912134819386391	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128708	HAT1	-0.48399699635115506	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000138311	ZNF365	0.784767863693337	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000065054	SLC9A3R2	-0.327282738303884	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000117152	RGS4	-0.8103719003587571	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106261	ZKSCAN1	0.466187549112605	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000144283	PKP4	-0.7691560001756641	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000167191	GPRC5B	0.785314698218698	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000114126	TFDP2	0.5396304714550539	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000188153	COL4A5	0.683981916373806	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000152784	PRDM8	-0.531676517628614	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000228630	HOTAIR	0.6359990770467551	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000110104	CCDC86	-0.476632351009087	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000113108	APBB3	0.727469276145205	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000113282	CLINT1	-0.353464306336693	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000117906	RCN2	0.41472118727896295	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000025770	NCAPH2	-0.583128734143616	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000185033	SEMA4B	0.6034065768621629	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163739	CXCL1	-0.918384643445836	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000123104	ITPR2	-0.668120492492984	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000133872	TMEM66	0.40264545551486297	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000124357	NAGK	-0.343768325952594	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
CATG00000103597	CATG00000103597.1	-1.54955972362515	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000168899	VAMP5	0.461934992393809	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000196227	FAM217B	0.586602831023938	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000106484	MEST	0.9934844836055758	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000189410	SH2D5	-0.669148969922306	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000172667	ZMAT3	0.559552694011964	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000181523	SGSH	0.436342846242234	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000100504	PYGL	0.40535501260638496	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000140406	MESDC1	-0.524415839116716	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000158863	FAM160B2	0.454362664128993	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000231185	AC005592.2	-0.6475555153813339	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000114670	NEK11	-0.8911847264294491	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000105427	CNFN	1.32266304696919	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000151093	OXSM	0.6658935629317121	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000062485	CS	-0.44896676709605104	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000148985	PGAP2	0.595451705036995	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000112078	KCTD20	-0.442315181344878	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000114923	SLC4A3	0.796913512239549	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000137691	C11orf70	0.6453346611612171	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000176974	SHMT1	-0.489868490292351	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000115306	SPTBN1	-0.38100443902827097	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000250722	SEPP1	0.7905665875554431	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000167074	TEF	0.514698416526161	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000197275	RAD54B	-0.6279041200617409	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000130702	LAMA5	0.746813499545203	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111371	SLC38A1	-0.31072626745543297	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000132646	PCNA	-0.49433106791640297	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000173531	MST1	0.9561611460190842	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000069399	BCL3	0.543413833652997	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000072134	EPN2	-0.499486569498994	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000110931	CAMKK2	-0.573763100077146	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000134531	EMP1	-0.43068066254441	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000173588	CCDC41	-0.5685136142799679	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000196584	XRCC2	-0.706287738216823	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000187688	TRPV2	-0.357096822818473	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166377	ATP9B	-0.571995428749124	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000243637	AC019221.4	-0.721538093464603	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000161980	POLR3K	-0.46163202231800504	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000077454	LRCH4	-0.39331043673325705	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000183513	COA5	0.38310956007951097	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000160072	ATAD3B	-0.5564042556898101	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000154734	ADAMTS1	0.5131482622210239	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000069329	VPS35	-0.40660902951778904	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000079931	MOXD1	0.5224983278183171	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000120708	TGFBI	0.659676502140414	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000105048	TNNT1	1.94150145443937	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000111058	ACSS3	-0.614553867679054	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000147592	LACTB2	0.440133652434129	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000167733	HSD11B1L	0.641671342315143	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000135698	MPHOSPH6	-0.6324548046751689	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000100403	ZC3H7B	0.484425239080039	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000170271	FAXDC2	0.831943184605078	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000117143	UAP1	-0.394167077959198	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000100983	GSS	0.325202891559092	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000170522	ELOVL6	-0.45867359193809204	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128606	LRRC17	1.0051756404513	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000196411	EPHB4	0.437787684526664	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000078902	TOLLIP	-0.40239710109864896	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000215114	UBXN2B	0.52731685433912	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000183762	KREMEN1	0.525212184951565	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000153815	CMIP	-0.49613194122789706	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000180758	GPR157	0.648752607644259	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000189171	S100A13	0.475042636395886	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000253069	AC021205.1	0.40383671413852	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000132824	SERINC3	-0.314855121705197	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000175711	B3GNTL1	-0.5381082087523211	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000166897	ELFN2	0.6875935504793159	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000037042	TUBG2	0.5069218490401579	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000148841	ITPRIP	-0.572740096577384	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000253669	KB-1732A1.1	0.8142212862763021	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000102901	CENPT	-0.35914226820287803	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000147526	TACC1	-0.37455877614521993	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128973	CLN6	-0.44822487693876795	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169188	APEX2	-0.42789735470468393	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000237310	GS1-124K5.4	0.7375193527960359	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000067900	ROCK1	-0.45868080116161897	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000010404	IDS	0.537465213661995	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000121410	A1BG	0.395314813301855	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000116353	MECR	-0.45445172850203497	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000015568	RGPD5	-0.570960357682916	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000074800	ENO1	-0.41657598242591204	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000169239	CA5B	0.8023738265916941	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000228439	TSTD3	0.49181338184703405	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000125753	VASP	-0.486969117649867	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000006025	OSBPL7	0.920072049301427	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000125378	BMP4	0.567826508697305	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000143162	CREG1	0.592572430523807	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000079432	CIC	-0.447126061222161	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000223477	LINC00842	0.9418879658546101	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000162643	WDR63	0.9326559111224351	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000125741	OPA3	-0.5582855532181701	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000087245	MMP2	0.30695257358515804	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000163513	TGFBR2	0.41836846260129207	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000168765	GSTM4	0.412854296494883	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000142534	RPS11	-0.538424777723771	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000175137	SH3BP5L	-0.522353868620589	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000147010	SH3KBP1	-0.39420105252420395	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000256340	ABCC6P1	1.64800695796544	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000138685	FGF2	0.37230131327265004	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000109572	CLCN3	0.39997067336550707	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000188185	LINC00265	0.7004882222862929	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000184203	PPP1R2	0.38355926943968	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000103254	FAM173A	0.429466179123289	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000147065	MSN	-0.39981713130862495	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000177000	MTHFR	0.494076058745142	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000257732	RP11-818F20.5	0.9366169754324101	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000234546	RP3-510D11.2	0.949787613713744	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000128641	MYO1B	0.385556230671113	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000164045	CDC25A	-0.730604008595433	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000127191	TRAF2	-0.522103280021286	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000241399	CD302	0.574756305888352	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000124789	NUP153	-0.45476028540790797	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
ENSG00000133835	HSD17B4	0.4490706748590039	RP11-398K22.12	ASO_G0229852_03	ENSG00000229852	ENSG00000229852_ASO_G0229852_03
